Order_ID,Date,Product,Region,Quantity,Sales,Profit,Category,City,Customer_Type,Discount_Percent,Sales_Channel,Payment_Method
2719,2025-10-17,Rockets (10 pcs),Chennai,5,1089,377,Aerial,Avadi,Retail,1,Shop,Cash
2734,2025-10-17,Lakshmi Vedi (10 pcs),Other States,1,86,28,Sound,Kochi,Retail,4,Phone/WhatsApp,UPI
2759,2025-10-17,Family Gift Box,West TN,5,7275,1861,Gift Box,Coimbatore,Retail,3,Shop,UPI
2773,2025-10-17,Flower Pots (5 pcs),Other States,5,864,261,Ground,Kochi,Retail,4,Shop,UPI
2902,2025-10-17,Kids Special Pack,South TN,53,20405,5606,Gift Box,Ramanathapuram,Wholesale,23,Shop,UPI
2962,2025-10-17,Bijili Crackers (100),Chennai,46,4361,1185,Sound,Avadi,Wholesale,21,Phone/WhatsApp,UPI
3187,2025-10-17,Rockets (10 pcs),West TN,1,218,74,Aerial,Tiruppur,Retail,1,Online,UPI
3216,2025-10-17,Sky Shot 7 Shot,Other States,4,1764,551,Aerial,Hyderabad,Retail,2,Shop,Cash
3230,2025-10-17,Bijili Crackers (100),Chennai,5,588,160,Sound,Chennai,Retail,2,Shop,Cash
3241,2025-10-17,Deluxe Gift Box,South TN,6,16800,4052,Gift Box,Ramanathapuram,Wholesale,20,Phone/WhatsApp,Cash
3276,2025-10-17,Family Gift Box,South TN,6,8730,2057,Gift Box,Thoothukudi,Retail,3,Online,UPI
3318,2025-10-17,Lakshmi Vedi (10 pcs),Other States,78,5897,1309,Sound,Vijayawada,Wholesale,16,Online,Cash
3395,2025-10-17,Ground Chakkar (10 pcs),North TN,2,269,97,Ground,Cuddalore,Retail,4,Shop,Credit
3415,2025-10-17,Bijili Crackers (100),Chennai,2,238,80,Sound,Avadi,Retail,1,Phone/WhatsApp,UPI
3452,2025-10-17,Sparklers (10 pcs),Other States,3,178,62,Sparklers,Bengaluru,Retail,1,Online,UPI
2045,2025-10-18,Rockets (10 pcs),Other States,6,1294,504,Aerial,Kochi,Retail,2,Online,Cash
2122,2025-10-18,Bijili Crackers (100),Chennai,52,5117,1297,Sound,Avadi,Wholesale,18,Shop,Credit
2139,2025-10-18,Kids Special Pack,South TN,14,6370,2314,Gift Box,Virudhunagar,Gifting,9,Online,Cash
2178,2025-10-18,Deluxe Gift Box,Other States,1,3500,836,Gift Box,Hyderabad,Retail,0,Shop,UPI
2183,2025-10-18,Family Gift Box,South TN,34,38250,9682,Gift Box,Thoothukudi,Dealer,25,Shop,Cash
2287,2025-10-18,Bijili Crackers (100),South TN,2,230,77,Sound,Thoothukudi,Retail,4,Phone/WhatsApp,UPI
2474,2025-10-18,Flower Pots (5 pcs),South TN,42,6199,1693,Ground,Madurai,Wholesale,18,Shop,UPI
2531,2025-10-18,Rockets (10 pcs),West TN,6,1307,395,Aerial,Salem,Retail,1,Shop,Cash
2538,2025-10-18,Multi Shot 30 Shot,Chennai,12,11232,2451,Aerial,Chennai,Wholesale,22,Phone/WhatsApp,UPI
2555,2025-10-18,Bijili Crackers (100),South TN,1,118,33,Sound,Tirunelveli,Retail,2,Shop,Cash
2559,2025-10-18,Flower Pots (5 pcs),South TN,35,5229,1565,Ground,Thoothukudi,Wholesale,17,Online,Cash
2635,2025-10-18,Flower Pots (5 pcs),Other States,1,176,54,Ground,Vijayawada,Retail,2,Phone/WhatsApp,Card
2636,2025-10-18,Lakshmi Vedi (10 pcs),West TN,5,432,111,Sound,Tiruppur,Retail,4,Shop,Cash
2651,2025-10-18,Flower Pots (5 pcs),South TN,179,23521,5582,Ground,Madurai,Dealer,27,Online,Cash
2658,2025-10-18,Fancy Fountain,North TN,21,5660,1503,Fancy,Thanjavur,Wholesale,23,Shop,Cash
2659,2025-10-18,Sparklers (10 pcs),Chennai,34,1693,496,Sparklers,Tambaram,Wholesale,17,Shop,Credit
2726,2025-10-18,Bijili Crackers (100),North TN,6,713,213,Sound,Vellore,Retail,1,Shop,UPI
2835,2025-10-18,Sky Shot 7 Shot,West TN,4,1782,491,Aerial,Salem,Retail,1,Shop,UPI
2955,2025-10-18,Sparklers (10 pcs),Chennai,35,1722,576,Sparklers,Avadi,Wholesale,18,Shop,UPI
2966,2025-10-18,Bijili Crackers (100),South TN,3,360,120,Sound,Ramanathapuram,Retail,0,Shop,UPI
2982,2025-10-18,Flower Pots (5 pcs),South TN,26,4165,1254,Ground,Virudhunagar,Gifting,11,Phone/WhatsApp,Cash
2990,2025-10-18,Sparklers (10 pcs),North TN,32,1574,458,Sparklers,Thanjavur,Wholesale,18,Shop,UPI
3023,2025-10-18,Sparklers (10 pcs),North TN,1,59,18,Sparklers,Cuddalore,Retail,2,Shop,Cash
3055,2025-10-18,Fancy Fountain,South TN,3,1040,327,Fancy,Virudhunagar,Retail,1,Phone/WhatsApp,UPI
3131,2025-10-18,Sparklers (10 pcs),Chennai,46,2125,700,Sparklers,Tambaram,Wholesale,23,Shop,Cash
3295,2025-10-18,Fancy Fountain,North TN,5,1698,516,Fancy,Vellore,Retail,3,Shop,Cash
3334,2025-10-18,Ground Chakkar (10 pcs),Chennai,2,277,80,Ground,Avadi,Retail,1,Online,Cash
3383,2025-10-18,Sparklers (10 pcs),South TN,139,6005,1531,Sparklers,Virudhunagar,Dealer,28,Shop,UPI
3477,2025-10-18,Bijili Crackers (100),South TN,3,342,94,Sound,Virudhunagar,Retail,5,Phone/WhatsApp,UPI
2005,2025-10-19,Fancy Fountain,West TN,4,1358,482,Fancy,Salem,Retail,3,Phone/WhatsApp,Cash
2021,2025-10-19,Rockets (10 pcs),South TN,88,14520,4007,Aerial,Thoothukudi,Dealer,25,Shop,Cash
2052,2025-10-19,Bijili Crackers (100),West TN,41,3887,868,Sound,Salem,Wholesale,21,Shop,UPI
2081,2025-10-19,Sparklers (10 pcs),West TN,70,3150,1049,Sparklers,Salem,Dealer,25,Phone/WhatsApp,UPI
2097,2025-10-19,Rockets (10 pcs),West TN,53,9794,3167,Aerial,Salem,Wholesale,16,Shop,UPI
2137,2025-10-19,Kids Special Pack,Chennai,5,2475,760,Gift Box,Tambaram,Retail,1,Phone/WhatsApp,Cash
2159,2025-10-19,Bijili Crackers (100),West TN,16,1747,420,Sound,Coimbatore,Gifting,9,Shop,Credit
2182,2025-10-19,Rockets (10 pcs),Other States,6,1267,487,Aerial,Bengaluru,Retail,4,Shop,UPI
2291,2025-10-19,Fancy Fountain,Chennai,163,43358,13984,Fancy,Kancheepuram,Dealer,24,Shop,Card
2332,2025-10-19,Rockets (10 pcs),North TN,2,422,154,Aerial,Trichy,Retail,4,Shop,Cash
2344,2025-10-19,Kids Special Pack,South TN,44,18480,6965,Gift Box,Ramanathapuram,Wholesale,16,Online,UPI
2380,2025-10-19,Flower Pots (5 pcs),South TN,2,356,134,Ground,Thoothukudi,Retail,1,Shop,UPI
2488,2025-10-19,Flower Pots (5 pcs),South TN,39,5476,1787,Ground,Ramanathapuram,Wholesale,22,Online,UPI
2622,2025-10-19,Flower Pots (5 pcs),Chennai,6,1037,296,Ground,Tambaram,Retail,4,Phone/WhatsApp,Cash
2694,2025-10-19,Kids Special Pack,South TN,42,17220,6573,Gift Box,Madurai,Wholesale,18,Phone/WhatsApp,UPI
2746,2025-10-19,Sparklers (10 pcs),West TN,43,2038,584,Sparklers,Coimbatore,Wholesale,21,Phone/WhatsApp,Cash
2801,2025-10-19,Rockets (10 pcs),Other States,78,14586,4040,Aerial,Bengaluru,Wholesale,15,Online,UPI
2889,2025-10-19,Bijili Crackers (100),South TN,4,470,129,Sound,Ramanathapuram,Retail,2,Online,UPI
2942,2025-10-19,Bijili Crackers (100),Other States,4,475,166,Sound,Kochi,Retail,1,Phone/WhatsApp,UPI
2986,2025-10-19,Ground Chakkar (10 pcs),Chennai,17,2094,565,Ground,Avadi,Gifting,12,Shop,UPI
2989,2025-10-19,Sparklers (10 pcs),West TN,5,297,116,Sparklers,Tiruppur,Retail,1,Shop,UPI
3000,2025-10-19,Sky Shot 7 Shot,Other States,5,2182,637,Aerial,Vijayawada,Retail,3,Shop,Cash
3046,2025-10-19,Atom Bomb (10 pcs),Chennai,68,8813,2392,Sound,Kancheepuram,Wholesale,19,Shop,UPI
3084,2025-10-19,Flower Pots (5 pcs),Other States,4,684,192,Ground,Hyderabad,Retail,5,Shop,Cash
3087,2025-10-19,Sparklers (10 pcs),Chennai,127,5410,1349,Sparklers,Chennai,Dealer,28,Online,Cash
3125,2025-10-19,Sparklers (10 pcs),North TN,1,58,23,Sparklers,Trichy,Retail,3,Shop,Card
3184,2025-10-19,Family Gift Box,South TN,23,29670,8755,Gift Box,Tirunelveli,Gifting,14,Shop,UPI
3186,2025-10-19,Fancy Fountain,North TN,3,1008,302,Fancy,Thanjavur,Retail,4,Shop,Cash
3243,2025-10-19,Sky Shot 7 Shot,Other States,4,1782,615,Aerial,Kochi,Retail,1,Phone/WhatsApp,UPI
3248,2025-10-19,Multi Shot 30 Shot,Other States,6,7200,2234,Aerial,Bengaluru,Retail,0,Phone/WhatsApp,UPI
3284,2025-10-19,Kids Special Pack,Chennai,4,1920,759,Gift Box,Chennai,Retail,4,Online,UPI
3301,2025-10-19,Fancy Fountain,West TN,21,5660,1752,Fancy,Coimbatore,Wholesale,23,Shop,Cash
3319,2025-10-19,Kids Special Pack,Chennai,4,1900,555,Gift Box,Avadi,Retail,5,Phone/WhatsApp,Card
3323,2025-10-19,Sparklers (10 pcs),Chennai,72,3542,1290,Sparklers,Chennai,Wholesale,18,Shop,UPI
3358,2025-10-19,Rockets (10 pcs),West TN,72,12355,4275,Aerial,Erode,Wholesale,22,Shop,Cash
3428,2025-10-19,Bijili Crackers (100),Chennai,28,2755,701,Sound,Kancheepuram,Wholesale,18,Shop,Cash
3450,2025-10-19,Sky Shot 7 Shot,Other States,2,891,279,Aerial,Hyderabad,Retail,1,Shop,Card
3466,2025-10-19,Sky Shot 7 Shot,West TN,73,24966,6259,Aerial,Tiruppur,Wholesale,24,Online,Cash
3495,2025-10-19,Ground Chakkar (10 pcs),Chennai,3,407,131,Ground,Kancheepuram,Retail,3,Online,UPI
2037,2025-10-20,Sparklers (10 pcs),Chennai,70,3486,997,Sparklers,Chennai,Wholesale,17,Shop,Card
2083,2025-10-20,Kids Special Pack,Chennai,2,1000,361,Gift Box,Avadi,Retail,0,Shop,Cash
2157,2025-10-20,Multi Shot 30 Shot,Chennai,3,3564,953,Aerial,Kancheepuram,Retail,1,Phone/WhatsApp,Card
2160,2025-10-20,Lakshmi Vedi (10 pcs),South TN,3,259,73,Sound,Madurai,Retail,4,Shop,UPI
2171,2025-10-20,Kids Special Pack,Other States,1,495,149,Gift Box,Vijayawada,Retail,1,Online,UPI
2204,2025-10-20,Bijili Crackers (100),North TN,61,6222,1756,Sound,Cuddalore,Wholesale,15,Phone/WhatsApp,Cash
2281,2025-10-20,Sky Shot 7 Shot,Other States,69,23288,5060,Aerial,Bengaluru,Dealer,25,Shop,UPI
2386,2025-10-20,Family Gift Box,Chennai,34,34680,6514,Gift Box,Chennai,Dealer,32,Phone/WhatsApp,UPI
2388,2025-10-20,Lakshmi Vedi (10 pcs),Other States,3,262,66,Sound,Bengaluru,Retail,3,Phone/WhatsApp,Cash
2411,2025-10-20,Kids Special Pack,West TN,61,23180,6046,Gift Box,Erode,Wholesale,24,Shop,UPI
2477,2025-10-20,Deluxe Gift Box,Chennai,1,3360,809,Gift Box,Avadi,Retail,4,Phone/WhatsApp,Card
2487,2025-10-20,Sparklers (10 pcs),West TN,2,118,38,Sparklers,Erode,Retail,2,Phone/WhatsApp,Cash
2496,2025-10-20,Kids Special Pack,West TN,4,1920,575,Gift Box,Coimbatore,Retail,4,Shop,Cash
2497,2025-10-20,Kids Special Pack,Chennai,43,16555,4681,Gift Box,Chennai,Wholesale,23,Shop,UPI
2506,2025-10-20,Atom Bomb (10 pcs),South TN,6,912,234,Sound,Tirunelveli,Retail,5,Shop,UPI
2520,2025-10-20,Rockets (10 pcs),Chennai,6,1267,384,Aerial,Tambaram,Retail,4,Shop,Credit
2543,2025-10-20,Deluxe Gift Box,Chennai,1,3465,761,Gift Box,Chennai,Retail,1,Online,UPI
2562,2025-10-20,Ground Chakkar (10 pcs),Chennai,1,139,47,Ground,Avadi,Retail,1,Shop,UPI
2579,2025-10-20,Sparklers (10 pcs),South TN,5,291,115,Sparklers,Thoothukudi,Retail,3,Phone/WhatsApp,Cash
2580,2025-10-20,Multi Shot 30 Shot,West TN,5,5940,1448,Aerial,Salem,Retail,1,Phone/WhatsApp,Credit
2593,2025-10-20,Sky Shot 7 Shot,West TN,47,17766,4406,Aerial,Coimbatore,Wholesale,16,Shop,Cash
2606,2025-10-20,Kids Special Pack,South TN,2,950,346,Gift Box,Tirunelveli,Retail,5,Online,Cash
2637,2025-10-20,Flower Pots (5 pcs),North TN,29,4333,1120,Ground,Cuddalore,Wholesale,17,Shop,UPI
2687,2025-10-20,Kids Special Pack,West TN,34,13940,4880,Gift Box,Tiruppur,Wholesale,18,Shop,UPI
2740,2025-10-20,Family Gift Box,South TN,4,5940,1876,Gift Box,Thoothukudi,Retail,1,Shop,UPI
2744,2025-10-20,Bijili Crackers (100),Other States,5,594,190,Sound,Kochi,Retail,1,Phone/WhatsApp,UPI
2781,2025-10-20,Rockets (10 pcs),West TN,43,7190,1817,Aerial,Tiruppur,Wholesale,24,Shop,Credit
2787,2025-10-20,Ground Chakkar (10 pcs),Chennai,3,407,139,Ground,Chennai,Retail,3,Phone/WhatsApp,UPI
2819,2025-10-20,Flower Pots (5 pcs),South TN,4,698,235,Ground,Virudhunagar,Retail,3,Shop,UPI
2859,2025-10-20,Kids Special Pack,South TN,2,980,400,Gift Box,Virudhunagar,Retail,2,Shop,UPI
2947,2025-10-20,Family Gift Box,Chennai,12,14580,3390,Gift Box,Chennai,Wholesale,19,Shop,UPI
2961,2025-10-20,Kids Special Pack,Chennai,75,29250,9678,Gift Box,Chennai,Wholesale,22,Phone/WhatsApp,Cash
2968,2025-10-20,Flower Pots (5 pcs),Other States,6,1058,307,Ground,Vijayawada,Retail,2,Online,Cash
3051,2025-10-20,Flower Pots (5 pcs),South TN,5,882,318,Ground,Tirunelveli,Retail,2,Phone/WhatsApp,Cash
3054,2025-10-20,Sparklers (10 pcs),South TN,6,353,133,Sparklers,Ramanathapuram,Retail,2,Online,UPI
3109,2025-10-20,Sparklers (10 pcs),West TN,22,1043,311,Sparklers,Erode,Wholesale,21,Shop,Cash
3158,2025-10-20,Flower Pots (5 pcs),Chennai,1,178,63,Ground,Kancheepuram,Retail,1,Shop,UPI
3173,2025-10-20,Kids Special Pack,Chennai,1,500,165,Gift Box,Chennai,Retail,0,Phone/WhatsApp,Cash
3188,2025-10-20,Multi Shot 30 Shot,Other States,1,1152,284,Aerial,Vijayawada,Retail,4,Online,Cash
3225,2025-10-20,Multi Shot 30 Shot,West TN,1,1164,258,Aerial,Tiruppur,Retail,3,Phone/WhatsApp,Credit
3235,2025-10-20,Sparklers (10 pcs),Chennai,3,175,58,Sparklers,Chennai,Retail,3,Phone/WhatsApp,UPI
3285,2025-10-20,Flower Pots (5 pcs),North TN,4,720,243,Ground,Trichy,Retail,0,Shop,Cash
3330,2025-10-20,Deluxe Gift Box,Other States,8,22960,5634,Gift Box,Hyderabad,Wholesale,18,Shop,Cash
3389,2025-10-20,Fancy Fountain,North TN,49,13034,4202,Fancy,Trichy,Wholesale,24,Online,UPI
3431,2025-10-20,Sparklers (10 pcs),South TN,69,3146,1009,Sparklers,Thoothukudi,Wholesale,24,Shop,UPI
3453,2025-10-20,Ground Chakkar (10 pcs),South TN,1,136,42,Ground,Madurai,Retail,3,Shop,UPI
3455,2025-10-20,Family Gift Box,Chennai,1,1440,394,Gift Box,Avadi,Retail,4,Shop,Cash
3479,2025-10-20,Bijili Crackers (100),Chennai,30,3168,1012,Sound,Avadi,Gifting,12,Online,Cash
3485,2025-10-20,Family Gift Box,Other States,1,1470,488,Gift Box,Vijayawada,Retail,2,Phone/WhatsApp,Card
2264,2025-10-21,Flower Pots (5 pcs),West TN,4,691,247,Ground,Erode,Retail,4,Phone/WhatsApp,UPI
2301,2025-10-21,Kids Special Pack,South TN,23,8740,2351,Gift Box,Tirunelveli,Wholesale,24,Shop,UPI
2490,2025-10-21,Sparklers (10 pcs),West TN,124,5059,1605,Sparklers,Tiruppur,Dealer,32,Phone/WhatsApp,Cash
2587,2025-10-21,Family Gift Box,West TN,12,14400,3201,Gift Box,Coimbatore,Wholesale,20,Phone/WhatsApp,Credit
2713,2025-10-21,Flower Pots (5 pcs),South TN,3,518,177,Ground,Tirunelveli,Retail,4,Online,UPI
2737,2025-10-21,Kids Special Pack,Chennai,21,8505,3057,Gift Box,Avadi,Wholesale,19,Online,UPI
2970,2025-10-21,Sparklers (10 pcs),West TN,6,356,125,Sparklers,Salem,Retail,1,Phone/WhatsApp,UPI
3192,2025-10-21,Deluxe Gift Box,Chennai,1,3360,815,Gift Box,Tambaram,Retail,4,Shop,Cash
3347,2025-10-21,Bijili Crackers (100),West TN,3,349,96,Sound,Erode,Retail,3,Phone/WhatsApp,Credit
2375,2025-10-22,Lakshmi Vedi (10 pcs),Other States,3,259,65,Sound,Hyderabad,Retail,4,Shop,UPI
2607,2025-10-22,Family Gift Box,Other States,21,28665,8104,Gift Box,Hyderabad,Gifting,9,Shop,Cash
3133,2025-10-22,Kids Special Pack,Chennai,1,480,149,Gift Box,Tambaram,Retail,4,Online,UPI
3182,2025-10-22,Lakshmi Vedi (10 pcs),Other States,4,353,96,Sound,Kochi,Retail,2,Phone/WhatsApp,UPI
3357,2025-10-22,Bijili Crackers (100),South TN,65,6552,1729,Sound,Ramanathapuram,Wholesale,16,Shop,UPI
2016,2025-10-23,Lakshmi Vedi (10 pcs),South TN,57,4053,988,Sound,Virudhunagar,Wholesale,21,Shop,UPI
2782,2025-10-23,Sparklers (10 pcs),Chennai,42,1966,519,Sparklers,Chennai,Wholesale,22,Shop,Card
2215,2025-10-24,Lakshmi Vedi (10 pcs),North TN,5,428,139,Sound,Cuddalore,Retail,5,Phone/WhatsApp,UPI
2471,2025-10-24,Deluxe Gift Box,South TN,18,50400,12685,Gift Box,Virudhunagar,Wholesale,20,Phone/WhatsApp,UPI
2999,2025-10-24,Family Gift Box,West TN,6,6930,1897,Gift Box,Tiruppur,Wholesale,23,Shop,UPI
3226,2025-10-24,Family Gift Box,South TN,1,1455,413,Gift Box,Thoothukudi,Retail,3,Shop,UPI
3257,2025-10-24,Atom Bomb (10 pcs),North TN,29,4176,1211,Sound,Cuddalore,Gifting,10,Phone/WhatsApp,UPI
2062,2025-10-25,Flower Pots (5 pcs),South TN,6,1069,386,Ground,Madurai,Retail,1,Shop,UPI
2711,2025-10-25,Rockets (10 pcs),Chennai,40,7568,2568,Aerial,Avadi,Gifting,14,Online,Cash
3288,2025-10-25,Sky Shot 7 Shot,South TN,2,900,238,Aerial,Virudhunagar,Retail,0,Phone/WhatsApp,UPI
2827,2025-10-26,Family Gift Box,North TN,11,13200,3934,Gift Box,Thanjavur,Wholesale,20,Shop,Card
2337,2025-10-27,Sparklers (10 pcs),North TN,4,233,90,Sparklers,Vellore,Retail,3,Shop,UPI
2356,2025-10-27,Sparklers (10 pcs),South TN,41,2017,731,Sparklers,Virudhunagar,Wholesale,18,Online,Card
2359,2025-10-27,Lakshmi Vedi (10 pcs),Other States,50,3555,1068,Sound,Hyderabad,Wholesale,21,Phone/WhatsApp,UPI
2888,2025-10-27,Flower Pots (5 pcs),South TN,6,1048,338,Ground,Ramanathapuram,Retail,3,Phone/WhatsApp,Cash
3105,2025-10-27,Bijili Crackers (100),West TN,1,118,35,Sound,Tiruppur,Retail,2,Shop,Cash
2155,2025-10-28,Multi Shot 30 Shot,South TN,19,17328,3038,Aerial,Madurai,Wholesale,24,Phone/WhatsApp,Cash
2315,2025-10-28,Bijili Crackers (100),Other States,33,3128,728,Sound,Kochi,Wholesale,21,Phone/WhatsApp,UPI
2378,2025-10-28,Family Gift Box,Other States,4,5940,1958,Gift Box,Bengaluru,Retail,1,Phone/WhatsApp,Card
2473,2025-10-28,Family Gift Box,West TN,6,6840,1871,Gift Box,Coimbatore,Wholesale,24,Shop,Card
3089,2025-10-28,Sparklers (10 pcs),West TN,6,349,131,Sparklers,Salem,Retail,3,Online,Cash
3286,2025-10-28,Kids Special Pack,West TN,1,500,181,Gift Box,Tiruppur,Retail,0,Phone/WhatsApp,UPI
3470,2025-10-28,Ground Chakkar (10 pcs),South TN,29,3451,1067,Ground,Virudhunagar,Wholesale,15,Shop,Card
2189,2025-10-29,Kids Special Pack,Other States,5,2425,882,Gift Box,Kochi,Retail,3,Phone/WhatsApp,Card
3004,2025-10-29,Sparklers (10 pcs),South TN,58,2854,763,Sparklers,Tirunelveli,Wholesale,18,Online,Cash
3200,2025-10-29,Sky Shot 7 Shot,West TN,22,7920,1978,Aerial,Tiruppur,Wholesale,20,Online,UPI
3223,2025-10-29,Sparklers (10 pcs),Chennai,16,854,246,Sparklers,Kancheepuram,Gifting,11,Shop,UPI
3451,2025-10-29,Lakshmi Vedi (10 pcs),Chennai,62,4241,1040,Sound,Avadi,Wholesale,24,Shop,UPI
2690,2025-10-30,Bijili Crackers (100),South TN,71,7157,1900,Sound,Madurai,Wholesale,16,Shop,Cash
3396,2025-10-30,Family Gift Box,Chennai,8,9120,2487,Gift Box,Chennai,Wholesale,24,Phone/WhatsApp,Cash
2418,2025-10-31,Flower Pots (5 pcs),South TN,69,9688,2573,Ground,Thoothukudi,Wholesale,22,Online,UPI
2585,2025-10-31,Bijili Crackers (100),Chennai,1,119,33,Sound,Avadi,Retail,1,Phone/WhatsApp,UPI
2791,2025-10-31,Bijili Crackers (100),West TN,3,349,90,Sound,Coimbatore,Retail,3,Online,Cash
3203,2025-10-31,Rockets (10 pcs),Other States,2,436,137,Aerial,Hyderabad,Retail,1,Phone/WhatsApp,Cash
3438,2025-10-31,Flower Pots (5 pcs),North TN,14,2192,704,Ground,Thanjavur,Gifting,13,Shop,Card
3482,2025-10-31,Bijili Crackers (100),South TN,70,6888,1640,Sound,Ramanathapuram,Wholesale,18,Phone/WhatsApp,UPI
2701,2025-11-01,Kids Special Pack,South TN,114,42180,14239,Gift Box,Ramanathapuram,Dealer,26,Shop,Cash
2775,2025-11-01,Multi Shot 30 Shot,North TN,5,5760,1474,Aerial,Vellore,Retail,4,Online,Cash
2810,2025-11-01,Flower Pots (5 pcs),West TN,47,6514,1986,Ground,Erode,Wholesale,23,Shop,UPI
3073,2025-11-01,Ground Chakkar (10 pcs),West TN,2,269,81,Ground,Coimbatore,Retail,4,Phone/WhatsApp,UPI
2330,2025-11-02,Flower Pots (5 pcs),North TN,6,1026,319,Ground,Cuddalore,Retail,5,Shop,UPI
2346,2025-11-02,Ground Chakkar (10 pcs),South TN,20,2352,763,Ground,Virudhunagar,Wholesale,16,Phone/WhatsApp,UPI
2408,2025-11-02,Lakshmi Vedi (10 pcs),Other States,68,4957,1334,Sound,Hyderabad,Wholesale,19,Online,UPI
2930,2025-11-02,Rockets (10 pcs),North TN,2,422,164,Aerial,Thanjavur,Retail,4,Shop,Cash
3014,2025-11-02,Sparklers (10 pcs),Chennai,198,8554,2695,Sparklers,Chennai,Dealer,28,Online,Cash
3177,2025-11-02,Ground Chakkar (10 pcs),South TN,46,5345,1381,Ground,Tirunelveli,Wholesale,17,Shop,UPI
3413,2025-11-02,Deluxe Gift Box,Chennai,1,3465,871,Gift Box,Chennai,Retail,1,Online,UPI
2571,2025-11-03,Atom Bomb (10 pcs),South TN,4,634,218,Sound,Madurai,Retail,1,Phone/WhatsApp,UPI
3062,2025-11-03,Sparklers (10 pcs),South TN,106,4706,1509,Sparklers,Madurai,Dealer,26,Phone/WhatsApp,UPI
3436,2025-11-03,Bijili Crackers (100),Chennai,1,119,32,Sound,Avadi,Retail,1,Online,Cash
2286,2025-11-04,Bijili Crackers (100),South TN,29,2854,642,Sound,Ramanathapuram,Wholesale,18,Phone/WhatsApp,UPI
2769,2025-11-04,Bijili Crackers (100),West TN,3,356,97,Sound,Erode,Retail,1,Shop,Credit
3165,2025-11-04,Rockets (10 pcs),South TN,69,12448,4049,Aerial,Ramanathapuram,Wholesale,18,Shop,Cash
3373,2025-11-04,Flower Pots (5 pcs),South TN,49,7321,2440,Ground,Virudhunagar,Wholesale,17,Shop,Cash
2024,2025-11-05,Flower Pots (5 pcs),Chennai,1,176,65,Ground,Tambaram,Retail,2,Shop,UPI
2292,2025-11-05,Lakshmi Vedi (10 pcs),Other States,1,89,26,Sound,Bengaluru,Retail,1,Phone/WhatsApp,UPI
2440,2025-11-05,Ground Chakkar (10 pcs),South TN,1,134,41,Ground,Tirunelveli,Retail,4,Shop,UPI
2934,2025-11-05,Family Gift Box,Chennai,19,22515,5282,Gift Box,Tambaram,Wholesale,21,Shop,Card
3092,2025-11-05,Atom Bomb (10 pcs),Other States,79,10618,2451,Sound,Vijayawada,Wholesale,16,Shop,Cash
3231,2025-11-05,Sparklers (10 pcs),West TN,5,291,107,Sparklers,Tiruppur,Retail,3,Shop,Cash
3333,2025-11-05,Lakshmi Vedi (10 pcs),North TN,6,518,131,Sound,Cuddalore,Retail,4,Shop,Cash
2035,2025-11-06,Kids Special Pack,West TN,124,47120,16086,Gift Box,Coimbatore,Dealer,24,Online,Cash
2610,2025-11-06,Bijili Crackers (100),West TN,62,5729,1263,Sound,Salem,Dealer,23,Shop,Cash
2996,2025-11-06,Ground Chakkar (10 pcs),South TN,48,5578,1658,Ground,Thoothukudi,Wholesale,17,Shop,Card
3445,2025-11-06,Lakshmi Vedi (10 pcs),South TN,6,518,137,Sound,Ramanathapuram,Retail,4,Shop,UPI
2735,2025-11-07,Rockets (10 pcs),Other States,1,211,83,Aerial,Vijayawada,Retail,4,Online,UPI
2993,2025-11-07,Flower Pots (5 pcs),West TN,1,176,53,Ground,Salem,Retail,2,Phone/WhatsApp,UPI
3101,2025-11-07,Family Gift Box,Chennai,16,18240,4494,Gift Box,Kancheepuram,Wholesale,24,Shop,Cash
3417,2025-11-07,Family Gift Box,Chennai,12,14940,4341,Gift Box,Tambaram,Wholesale,17,Online,Cash
2319,2025-11-08,Multi Shot 30 Shot,Chennai,21,19404,3448,Aerial,Kancheepuram,Dealer,23,Online,Card
2828,2025-11-08,Bijili Crackers (100),West TN,43,4025,1191,Sound,Erode,Wholesale,22,Shop,UPI
2023,2025-11-09,Rockets (10 pcs),West TN,74,13675,4549,Aerial,Tiruppur,Wholesale,16,Shop,Cash
2164,2025-11-09,Bijili Crackers (100),Chennai,5,582,167,Sound,Kancheepuram,Retail,3,Shop,UPI
2691,2025-11-09,Sparklers (10 pcs),Other States,78,3791,1180,Sparklers,Vijayawada,Wholesale,19,Shop,UPI
2753,2025-11-09,Sparklers (10 pcs),North TN,54,2689,968,Sparklers,Cuddalore,Wholesale,17,Shop,UPI
2192,2025-11-10,Bijili Crackers (100),South TN,6,706,219,Sound,Thoothukudi,Retail,2,Shop,Credit
2222,2025-11-10,Flower Pots (5 pcs),North TN,55,7623,1926,Ground,Trichy,Wholesale,23,Online,Cash
3027,2025-11-10,Bijili Crackers (100),North TN,80,7296,2107,Sound,Cuddalore,Wholesale,24,Phone/WhatsApp,Cash
3030,2025-11-10,Ground Chakkar (10 pcs),West TN,1,134,46,Ground,Tiruppur,Retail,4,Shop,Cash
3210,2025-11-10,Ground Chakkar (10 pcs),Other States,5,672,219,Ground,Vijayawada,Retail,4,Online,UPI
3238,2025-11-10,Sparklers (10 pcs),West TN,4,240,89,Sparklers,Erode,Retail,0,Phone/WhatsApp,Cash
2468,2025-11-11,Flower Pots (5 pcs),South TN,6,1080,311,Ground,Virudhunagar,Retail,0,Shop,Cash
